yelp_id,poi_name,poi_category_id,poi_rating,poi_review_count,poi_latitude,poi_longitude,poi_address,postal_code,fsq_id,poi_id,poi_category
OglGsGS-GdMeSxAvjdzfLQ,2 For 1 Pizza Wings & Subs Restaurant,restaurants,1.5,4,43.24508,-79.80762,158 Kenilworth Avenue N,L8H 4R8,,JM2023,restaurants
XABRVIvmufpfZ2J1llV9MA,28 Lister,restaurants,1.0,1,43.2576214152641,-79.8685465257898,28 James Street  L8R,,,CD3627,restaurants
Zr-TN76nzcRVEgJwZHX_7g,5 Alarm Wings And Fish & Chips,restaurants,2.9,8,43.23464,-79.85675,553 Upper Wentworth Street,L9A 4T8,,KC7593,restaurants
CODMFMsPP06eTQutMnniUA,541 Eatery & Exchange,restaurants,4.5,45,43.2582480392112,-79.842354356135,541 Barton Street E,L8L 2Z2,,BV1374,restaurants
12GctL58qX4G9bS2kBomHg,A & J Sugar Bowl,restaurants,4.3,8,43.2609706641415,-79.8687781116161,124 MacNab Street N,L9H 2K1,,NG1155,restaurants
p8uvP838yCRzCYIxcu1p7g,A M Breakfast Cafe,restaurants,4.7,3,43.25633,-79.86036,195 Rebecca Street,L8R 1C2,,UB9700,restaurants
FyQ1HLihts9PU-eIhLXbSQ,A&W,restaurants,5.0,1,43.2498173,-79.8081514,1275 Barton Street E,L8H 2V4,,YR9993,restaurants
GVdfb5969k4hQcnVMGKD6w,A&W,restaurants,2.8,4,43.26202462816215,-79.85794144149692,190 Barton Street E,L8L 2W8,,UX2746,restaurants
I2AnCv6ny7_kC7MAT2clGQ,A&W,restaurants,2.0,1,43.250817,-79.807805,Centre Mall 1275 Barton Street E,L8H 2V4,,KL4168,restaurants
6F_TjwC8F3OG_q1lGxgMFg,Aberdeen Tavern,restaurants,4.1,86,43.2512808,-79.8933956,432 Aberdeen Avenue,L8P 2S2,,UE9357,restaurants
VwRXvYF8Re9fosv20dbidQ,Ace Restaurant and Sports Bar,restaurants,4.6,5,43.2252,-79.8292699,1120 Fennell Avenue E,L8T 1S5,,JH7428,restaurants
A0ITZitfrbnWI23FNCZqaA,Ace Silver Coin Amusements,amusementparks,0.0,0,43.24951,-79.82665,56 Fairview Avenue,L8L 7B6,,LQ8305,amusementparks
I86hMjhOArFidpLX_-RSZw,Aceti Pizzaria,restaurants,3.4,7,43.23971,-79.80602,1491 Main Street E,L8K 1C9,,LV1506,restaurants
Lwo6MH4q_LTvXVsRqzP0Cw,Ada's Deli & Diner,restaurants,0.0,0,43.25638,-79.83467,707 Barton Street E,L8L 3A5,,YJ6869,restaurants
oV015S0jt_OqXUXBcET7jQ,Adams Trading,amusementparks,0.0,0,43.25428,-79.824,193 Cavell Avenue,L8L 8C9,,ZO9887,amusementparks
mNG5p13OIkm6VnwondQyIQ,Adobo Queen,restaurants,2.0,3,43.2622666307924,-79.8772853656075,2-82 Queen Street N,L8R 2T8,,RF9978,restaurants
BiKmP11wnl9IrcxgjRl0rg,Afro Caribbean Bar & Restaurant,restaurants,0.0,0,43.246452,-79.80702,208 Kenilworth Avenue N,L8H 4S2,,LB4570,restaurants
JPsfA7czh0PusUKqpduDUA,Ajio Sushi,restaurants,4.0,45,43.25542970443895,-79.86430486100974,161 King Street E,L8R 1J6,,EP8755,restaurants
SI5TxHkHPhAefhmMMBN_0w,Al Sham Market,restaurants,4.0,1,43.2260651,-79.82783590000001,1119 Fennell Ave E,L8T 1S2,,XT5311,restaurants
gecf7ESvqA67-DGf9ZmsFA,All Seasoned Jamaican Cuisine,restaurants,4.5,2,43.26363173734719,-79.8648695,28 Barton Street E,L8L 2V5,,AX0607,restaurants
Fkm6WTO7-auG5V4NtzpvRA,Amigos,restaurants,4.4,18,43.25829724721437,-79.87866149999999,109 George Street,L8P 1E3,,QZ4365,restaurants
cgKGLe8eBLQgsZk605-_zw,Andhra Kitchen's,restaurants,0.0,0,43.2617903,-79.8958059,747 King Street W,L8S 1J9,,AI9923,restaurants
YhYPRemzUEH2nDipw5VQNg,Andy's 2-4-1 Submarines,restaurants,4.5,4,43.24879,-79.80544,1342 Barton Street E,L8H 2W3,,CM2345,restaurants
MKRBgXFNPIfELH9rnzEILg,Apllada Greek Fusion Restaurant,restaurants,4.8,4,43.25247,-79.84998,635 King St E,L8N 1E5,,RV8576,restaurants
BcOccyfjH_pfu8Z871iSEQ,Ark and Anchor,restaurants,4.1,16,43.2595,-79.87812,300 King Street W,L8P 1B1,,RT0643,restaurants
X3cDyKZOHlHp4WeYDftpJw,Arrow Amusement Games,amusementparks,0.0,0,43.25596,-79.83297,737 Barton Street E,L8L 3A9,,GS3508,amusementparks
XDXvX7NS5h1zBCMSmN6oyg,Art Conservation Services,museums,5.0,1,42.9826,-81.2548,421 Ridout Street N London ON,N6A 5H4,,NW7742,museums
AbRq291VjXo3K-RFi23KYQ,Assante Wealth Management,restaurants,0.0,0,43.268266,-79.9651154,252 King Street W Dundas ON,L9H 1V9,,LR9014,restaurants
EGutBSi1dgdaJoLu-LdsTw,August 8,restaurants,3.9,128,43.25943,-79.86708,1 Wilson Street Suite 12  L8R,,,VW4809,restaurants
s-i_efA-CA3U9MEtba2SRA,Azal Restaurant,restaurants,5.0,1,43.255938134934,-79.8577265068889,107-90 Wellington St N,L8R 1N1,,NT9053,restaurants
IZmYKqSF0RyrdtgBtKw-hQ,B-Side Social,restaurants,0.0,0,43.2521667,-79.8702619290623,17 Augusta Street,L8N 1P6,,OR4523,restaurants
Z9--IAdyc4v1xLzqIrDgSg,B. Love,restaurants,4.4,10,43.2663727,-79.9550171,29 King Street W,L9H 1T5,,GX3896,restaurants
X5AQM3c7Iya0Czk5pATIDA,BAB Korean Food & BBQ,restaurants,4.7,6,43.26012,-79.84875,387 Barton Street E,L8L 2Y2,,GI2579,restaurants
wDZe9MOT5X6_wovIE3jh6g,Bangkok Spoon Deluxe,restaurants,3.9,73,43.26659,-79.9558,57 King Street W Dundas ON,L9H 1T7,,YX3290,restaurants
cJ1Bd_sHw0bqM0WrEohzPQ,Banh Mi Hue,restaurants,5.0,4,43.26132,-79.86912,127 MacNab Street N,L8R 2B5,,AK1249,restaurants
_jAv0nzY41m-M7rZEwY7fQ,BarBurrito - Hamilton,restaurants,3.3,3,43.2498173,-79.8081514,1275 Barton St E,L8H 2V4,,GC4128,restaurants
Q4oLgsU62VPR28pBm0vCXw,Bardō Locke Street,restaurants,4.2,313,43.25287960000001,-79.8869319898459,258 Locke Street S,L8P 4B9,,UH7867,restaurants
qkZh7xOEZPyPyBEZez2Ohg,Barton Meat Products,restaurants,0.0,0,43.25531,-79.8324,756 Barton Street E,L8L 3B1,,IS2342,restaurants
7LaTBlqKxftS-Or25dGGjQ,Bastoni's Shawarma & Grill,restaurants,3.9,21,43.25896,-79.87622,234 King Street W,L8P 1A9,,EP4376,restaurants
jmcXDIVvsFEq7_OlzUi8qQ,Bean Bar,restaurants,3.6,97,43.262284804098,-79.905729861502,1012 King Street W,L8S 1L4,,AV3040,restaurants
KdBIKjVY-ikkFONPdvrOyQ,Bella Pizza,restaurants,3.5,21,43.231181214042856,-79.8017835,2145 King Street E,L8K 1W5,,OM5468,restaurants
HhPVOlVGW9Pl2tMca0l7ow,Bellair Pizza,restaurants,4.0,2,43.25941,-79.84612,455 Barton Street E,L8L 2Y7,,SZ2288,restaurants
LtY9hiL8XaOCWJxPi8sYeQ,Ben Thanh,restaurants,2.8,27,43.2597027081083,-79.8679577552908,113 James Street N,L8R 2K6,,KK5606,restaurants
dz4BFw9pOo9k0s6Q0otl0Q,Bento Sushi,restaurants,0.0,0,43.2508425,-79.8128252,1161 Barton Street E,L8H 2V4,,KI0842,restaurants
L-3OPla_SH9sQGqcIpzyAg,Bento Sushi,restaurants,0.0,0,43.23869,-79.8880709,135 Fennell Avenue W,L9C 0E5,,VI9041,restaurants
xwVB61hW9rpyp6wALR4Apg,Berkeley North,restaurants,4.3,42,43.2574045478956,-79.8677145254958,31 King William Street,L8R 1A1,,SL1432,restaurants
YkFCtf82ISv_mvE6uPUrhg,Bernie’s Tavern,restaurants,3.7,3,43.24857,-79.8213948,1101-1103 Cannon St E,L8L 2J5,,RL1099,restaurants
3512AdN0qvNtJ4bjCEexjQ,Betula Restaurant,restaurants,4.3,10,43.2680239239359,-79.9637059494853,225 King Street W,L9H 1V6,,CV0985,restaurants
UOOed6bqFpo-7vAScMmT1Q,Big Bone BBQ & Wicked Wings,restaurants,3.0,1,43.26012,-79.96787,244 Governors Road,L9H 3L4,,OT7129,restaurants
vfkD5YQqsrckRZmY8FUgBQ,Big Jay Shawarma,restaurants,0.0,0,43.262114,-79.878036,85 Queen Street N,L8R 2V5,,LD5303,restaurants
wlufwmljT2C1eNKgbF3tng,Big Top Family Restaurant,restaurants,3.3,21,43.24745,-79.83983,754 Main Street East,L8R 2J9,,GB7826,restaurants
yfOjLtmJifEnl25XK_Cdwg,Boardwalk Cheesesteaks,restaurants,4.7,9,43.246309,-79.818385,131 Ottawa Street North,L8L 1Y5,,TY8498,restaurants
tjJK_c-3sD1zyjoNBZBi9g,Bohemian Beirut,restaurants,0.0,0,43.266413,-79.957514,90 King Street W,L9H 1T9,,NG6523,restaurants
ccvY3bOziuqDnBZSAI6CoQ,Bon Temps,restaurants,4.9,10,43.25088,-79.86872,61 Young Street,L8N 1V1,,UW0339,restaurants
IiF2plGbvwKHVZf5cf8Zhw,Boom Scorch,restaurants,5.0,1,43.255107,-79.863545,187 King Street E,L8N 1B3,,TF6107,restaurants
9SSQNmfpLEK_p3otvMVy9Q,Born and Raised,restaurants,3.8,27,43.26235,-79.86626,224 James Street N,L8R 2L3,,SO6666,restaurants
BNAcQIsqR_p09FhjAk8-gA,Boston Pizza,restaurants,2.8,10,43.250709,-79.810321,1219 Barton St E,L8H 2V4,,ZR4219,restaurants
6q9ODD89p-EntewcOD8J-Q,Boston Pizza,restaurants,3.5,23,43.257349181178,-79.927749413236,1563 Main Street W,L8S 1E6,,CR1660,restaurants
wdtc0YmADRmSsgDdPn4efw,Breezy Corners Hamilton,restaurants,4.7,3,43.2431531544495,-79.8216541483998,1145 Main Street E,L8M 1P3,,IS5158,restaurants
dhK4egfr5b_OvQxBrjhwyA,Bridges Cafe,restaurants,4.3,3,43.26292707015983,-79.92126697668189,1280 Main Street W Cootes Paradise,L8S 4E8,,FL3665,restaurants
xUy8292rGVB_picXiGeQoQ,Bronzie's Place,restaurants,4.2,31,43.2505499,-79.87143,201 James Street S,L8P 3A8,,QJ9858,restaurants
OZEs_9VfTyeBEXHWyA5TuQ,Bruno's Pizza & Wings,restaurants,3.1,7,43.24774233996836,-79.84079221220793,718 Main Street E,L8M 1K9,,BD0401,restaurants
rtx069y51N0azBd-wTAdXw,Buddys Roadhouse,restaurants,2.3,8,43.2411302,-79.8223127,1360 King Street E,L8M 1H5,,RV1415,restaurants
6AgtxQl8FbRblLq6xHfOBg,Bunny Ruggz Pizza,restaurants,0.0,0,43.2630859,-79.8612078,107 Barton Street E,L8L 2W2,,HB1302,restaurants
0vw6fL9m6j_9U4vonPKwGg,Buona Vita Pizza,restaurants,4.1,11,43.262024,-79.8775857,82 Queen Street  N,L8R 2V4,,CF1462,restaurants
E_9NmcXyaI11v53LxxFhLg,Burger Bus Hamilton,restaurants,5.0,1,43.2555265,-79.8445116,126 Sanford Avenue N,L8L 5Z3,,OG8145,restaurants
cuGwVGDSsyJEgeZ8cV9jUw,Burrito Bandidos,restaurants,3.8,18,43.2617468,-79.9064182,1028 King Street W,L8S 1L5,,PF5774,restaurants
_Tl4-DH2ci_AVXq028__sg,Burrito Boyz,restaurants,3.7,44,43.2557373046875,-79.8669128417969,66 King Street E,L8N 1A6,,ZD9195,restaurants
CDBLOFp62t-KBadY4fS5dw,Burrito Brothers,restaurants,0.0,0,43.25247,-79.93889,1831 Main Street W,L8S 1H6,,OJ3847,restaurants
